date,user_name,text
1/12/2021 7:24,BaBe - Baca Berita,China Manfaatkan Sertifikat Halal MUI untuk Memasarkan Vaksin Sinovac ke Negara-Negara Islam #Vaksin #mui #Litbangâ€¦ https://t.co/mpmQ5HjbtO
1/12/2021 7:30,PMJNEWS,"Presiden Jokowi Suntik Vaksin Covid-19 Besok Pagi, Disiarkan Secara Live
https://t.co/c1PwfUTW3y 
#jokowi #presiden #vaksinasi #covid19"
1/12/2021 7:33,PMJNEWS,"Menkes: Kelompok Lansia Akan Divaksin Periode Maret-April
https://t.co/aUpMXWY8NQ 
#menkes #lansia #vaksin #covid19"
1/12/2021 7:34,amed Ø§Ø­Ù…Ø¯ Ù‡Ù„Ø§Ø¨ÙŠ â,"Abis baca2 tentang thread2 #Vaksin #Sinovac, dr efikasi dan efeknya, kayaknya hasilnya sama aja divaksin sama g divâ€¦ https://t.co/RghqcoRwtL"
1/12/2021 7:38,Ainruk,"Dua hari jelang #vaksin, keinget jaman sekolah lari saat mau disuntik. Tpi kalau sekarang mgkin lari karena takut efek samping. Aasudahlah"
1/12/2021 7:40,DINAS KOMINFO SUMUT,"26 Ribu Pejabat, Tokoh dan Tenaga Kesehatan Sumut akan Divaksin Januari, Begini Teknisnya

sumber:â€¦ https://t.co/UHS8ec0Ie9"
1/12/2021 8:06,HENDRIAWAN ANGGA,"Saya siapp Di vaksin

#soksi
#vaksin https://t.co/hNVPhl4Pls"
1/12/2021 8:16,newsmerahputih,"Fatwa MUI diharapkan untuk redam hoaks perihal vaksin COVID-19.

#merahputihcom #fatwaMUI #vaksin #covid19 https://t.co/ind1N9NKIW"
1/12/2021 8:23,iNews.id,"Menag: Vaksin Sinovac Halal Tak Mengandung Bagian Tubuh Manusia maupun Babi 

#Menag #GusYaqut #Vaksin https://t.co/rAmQ8brcnb"
1/12/2021 8:42,Idn_Zellix,"Kalo sudah begini siapa yg peduli
Yang bertanggung jawab

#Vaksin #VaksinSinovac #VaksinCorona #vaksincovid19 https://t.co/1AsorDkdY9"
1/12/2021 8:46,Seputar Info Indonesia,"Program vaksinasi Covid-19 adalah salah satu strategi utama untuk menyelesaikan masalah pandemi.

#Covid19â€¦ https://t.co/gA2zrC7dkI"
1/12/2021 8:48,Berita Covid,"#Vaksin Covid-19 Aman dan Halal, Menteri Agama: Jangan Ragu Ikut Vaksinasi - https://t.co/1hFRey6UPt #Covid #Covid19 https://t.co/eoNEBVNhL0"
1/12/2021 9:18,IraSoenjotoKaminsky,"Sejak 16 Nov 2020 lalu, Presiden Pak @jokowi sudah menyatakan bersedia menjadi orang Indonesia pertama yang disuntiâ€¦ https://t.co/x1kgE6eK7u"
1/12/2021 9:18,radamuhu.com,Alasan Ribka menolak karena PT Bio Farma katakan belum melakukan uji klinis tahap ketiga.#Vaksin #Covid19 #Beritaâ€¦ https://t.co/2NBZFiWSJT
1/12/2021 9:24,Fraksi NasDem,"Dari semua target vaksinasi, tidak semua bisa di vaksin karena tidak memenuhi syarat. Simak beberapa persyaratan peâ€¦ https://t.co/ed80ONck3G"
1/12/2021 9:24,BaBe - Baca Berita,"Suntik Vaksin di Makassar Siap Dilakukan, Tahap Pertama di 47 Puskesmas #Vaksin #KotaMakassar #Wabah #Vaksinasiâ€¦ https://t.co/F9MNxl2Uk6"
1/12/2021 9:38,parade.id,"Bagaimana Hak Rakyat terhadap Vaksin?

https://t.co/rGNiklxUvO

#Nasional #Sosbud #Vaksin #Covid_19 #UU #Kesehatan"
1/12/2021 9:42,BaBe - Baca Berita,Ribka PDIP Ogah Disuntik Vaksin: Kalau Dipaksa Pelanggaran HAM! #Vaksin #Vaksinasi #Poliomielitis #BioFarmaâ€¦ https://t.co/BTZJswtzpo
1/12/2021 10:00,VIVAcoid,Menteri Agama Yaqut Cholil Qoumas mengajak semua umat beragama untuk mengikuti program vaksinasi COVID-19.â€¦ https://t.co/EbnJChGf3Z
1/12/2021 10:20,iNews.id,"PT Bio Farma menyatakan telah menuntaskan pendistribusian vaksin Covid-19 ke 34 provinsi.

#BioFarma #Vaksinâ€¦ https://t.co/AEZzByme5f"
1/12/2021 10:36,Republik Merdeka Banten,Pemkot Serang Tunjuk 33 Faskes Tempat Vaksinasi - https://t.co/d6vhyP6enD https://t.co/n7KzYZnR9S #Vaksinâ€¦ https://t.co/2c7MEY8UEx
1/12/2021 11:16,TVMu,"Jika BPOM Sudah Aman, Insyaallah Vaksin Aman
#Muhammadiyah
#TvMuhammadiyah
#Vaksinasi
#Sinovac
#Covid19 https://t.co/jbk7SKQpw4"
1/12/2021 11:29,Lampung Post (Official),Bupati Tanggamus Dewi Handajani menyatakan kesiapannya untuk menerima vaksin Sinovac dalam vaksinasi perdana di Lamâ€¦ https://t.co/PN48LsZRhP
1/12/2021 11:31,#AkunResmiBalai,"Kami ASN Badan POM siap divaksinasi

Ayo bersama kita sukseskan vaksinasi agar pendemi covid 19 segera berlalu

Berâ€¦ https://t.co/KbdAZvHsOA"
1/12/2021 12:05,Suara Muslimah Jabar,Yang jadi pertanyaan adalah mengapa pemerintah tidak memilih #vaksin yang secara efikasi terjamin kualitasnya untukâ€¦ https://t.co/J57Q0fZrfK
1/12/2021 12:09,Abdul Rasyid,"#LawanCovid19
dengan #3M 
#MemakaiMasker dengan Benar
#MenjagaJarak Hindari Kerumunan
#MencuciTangan Pakai Sabun

Pâ€¦ https://t.co/sJbTXvRrg8"
1/12/2021 12:13,Eka Hospital,Mari bersama berkontribusi dalam menerapkan protokol kesehatan secara ketat untuk menekan angka penularan Covid-19â€¦ https://t.co/1J6JyptHVP
1/12/2021 12:16,Einsteiner,Kira-kira bu ribka tjiptaning kalo diserang netizen gimana reaksinya? Adakah sejarah si dunia dewan wakil rakyat diâ€¦ https://t.co/zbhtUXA7RK
1/12/2021 12:23,OH YA..?,"Kalo ada yang lebih bagus kenapa dikasih yang jelek

#VAKSIN"
1/12/2021 12:23,Suga Ncug,Menteri Agama menyampaikan untuk tidak  Ragu Ikuti Vaksinasi Covid-19 yg sudah dicanangkan pemerintah guna melawanâ€¦ https://t.co/PjgzsbdGCC
1/12/2021 13:01,sutriyono,"Vaksin yg paling manjur,
#COVID19 #VaksinKitaDatangLagi #Vaksin https://t.co/YQcRsy7ob0"
1/12/2021 13:08,Markas News,"Penjara 1 Tahun dan Denda 100 Juta Menunggu Anda Jika Tolak di Suntik Vaksin #markasnews #vaksin #COVID19

Simak Inâ€¦ https://t.co/ckHD2NBLyN"
1/12/2021 13:26,MONITOR Indonesia,Tak Mengandung Babi: Menteri Agama Yaqut Cholil Qoumas Imbau Umat Islam Tak Ragu Ikut Vaksin!â€¦ https://t.co/ReXwfYOBfy
1/12/2021 13:35,Don Kerul,Saya siap selalu #Vaksin #vaksincovid #VaksinKitaDatangLagi https://t.co/BVoOyrFARk
1/12/2021 14:30,Ayu,Vaksin Covid-19 Aman dan Halal #Indonesia #Vaksin #Covid19 #Halal https://t.co/ezv7i1GTvS
1/12/2021 14:31,argapermata,"Pak dokter Edyson Simarmata dari rs eka hospital, pekan baru. Siap di vaksin loh... 

Ayo, pasien &amp; busien silahkanâ€¦ https://t.co/gciw8vAjQm"
1/12/2021 14:31,@pujatvaceh,"DPRK Lhokseumawe Minta Pemerintah Tingkatkan Sosialisasi Vaksin Covid-19

https://t.co/5WrPphhD5E

#pujatvâ€¦ https://t.co/MhVrLrKT0B"
1/12/2021 14:40,iNews,"Saksikan iNews Malam ""Vaksinasi Corona, Jokowi Disuntik Pertama"" sekarang, hanya di iNews!

#iNews #iNewsMalamâ€¦ https://t.co/bEzgVhj425"
1/12/2021 15:12,Muhammad Amrullah,yang gak mau vaksin di denda duit kudunye dibalik yang MAU Vaksin di kasih duit #Vaksin ðŸ˜›
1/12/2021 15:41,Jabar News,"Doni Monardo: Vaksin Tahap Ketiga Tiba di Tanah Air, 3M Jangan Kendor
ðŸ‘‡
https://t.co/fGRRhWv1Vc

#jabarnewsâ€¦ https://t.co/U6AqrKJoel"
1/12/2021 16:01,Eka Sulistiyana,... SIAP VAKSIN .. #vaksin #siapvaksincovid19 @ Kampoeng Cyber https://t.co/ELdPCv7BDA
1/12/2021 16:07,Radityasaputra,"Vaksinasi untuk Indonesia bebas dari pandemi. Tetap patuhi 3M
#vaksincovid19 #vaksinasi #vaksinuntukkitaâ€¦ https://t.co/JYT3Ce8HPy"
1/12/2021 16:07,Radityasaputra,"Vaksinasi untuk Indonesia bebas dari pandemi. Tetap patuhi 3M
#vaksincovid19 #vaksinasi #vaksinuntukkitaâ€¦ https://t.co/y617fO3uoP"
1/12/2021 16:07,Radityasaputra,"Vaksinasi untuk Indonesia bebas dari pandemi. Tetap patuhi 3M
#vaksincovid19 #vaksinasi #vaksinuntukkitaâ€¦ https://t.co/R5RDBLH3cc"
1/12/2021 16:07,Radityasaputra,"Vaksinasi untuk Indonesia bebas dari pandemi. Tetap patuhi 3M
#vaksincovid19 #vaksinasi #vaksinuntukkitaâ€¦ https://t.co/xgHW7HgU3U"
1/12/2021 16:07,Radityasaputra,"Vaksinasi untuk Indonesia bebas dari pandemi. Tetap patuhi 3M
#vaksincovid19 #vaksinasi #vaksinuntukkitaâ€¦ https://t.co/OpxY97LNnV"
1/12/2021 16:07,Radityasaputra,"Vaksinasi untuk Indonesia bebas dari pandemi. Tetap patuhi 3M
#vaksincovid19 #vaksinasi #vaksinuntukkitaâ€¦ https://t.co/Y7YVZy7NqV"
1/12/2021 16:07,Radityasaputra,"Vaksinasi untuk Indonesia bebas dari pandemi. Tetap patuhi 3M
#vaksincovid19 #vaksinasi #vaksinuntukkitaâ€¦ https://t.co/a7o1ysnwoQ"
1/12/2021 16:08,Radityasaputra,"Vaksinasi untuk Indonesia bebas dari pandemi. Tetap patuhi 3M
#vaksincovid19 #vaksinasi #vaksinuntukkitaâ€¦ https://t.co/BQrkqcLR95"
1/12/2021 16:13,IndonesiaKu,"Vaksinasi untuk Indonesia bebas dari pandemi. Tetap patuhi 3M
#vaksincovid19 #vaksinasi #vaksinuntukkitaâ€¦ https://t.co/ByhXyNkMlU"
1/12/2021 16:13,IndonesiaKu,"Vaksinasi untuk Indonesia bebas dari pandemi. Tetap patuhi 3M
#vaksincovid19 #vaksinasi #vaksinuntukkitaâ€¦ https://t.co/oIhal6AcDK"
1/12/2021 16:13,IndonesiaKu,"Vaksinasi untuk Indonesia bebas dari pandemi. Tetap patuhi 3M
#vaksincovid19 #vaksinasi #vaksinuntukkitaâ€¦ https://t.co/nN4uSj2Gzm"
1/12/2021 16:14,IndonesiaKu,"Vaksinasi untuk Indonesia bebas dari pandemi. Tetap patuhi 3M
#vaksincovid19 #vaksinasi #vaksinuntukkitaâ€¦ https://t.co/9VQCvvEnHC"
1/12/2021 16:14,IndonesiaKu,"Vaksinasi untuk Indonesia bebas dari pandemi. Tetap patuhi 3M
#vaksincovid19 #vaksinasi #vaksinuntukkitaâ€¦ https://t.co/96LUYxvaOy"
1/12/2021 16:14,IndonesiaKu,"Vaksinasi untuk Indonesia bebas dari pandemi. Tetap patuhi 3M
#vaksincovid19 #vaksinasi #vaksinuntukkitaâ€¦ https://t.co/71xrzuHemb"
1/12/2021 16:14,IndonesiaKu,"Vaksinasi untuk Indonesia bebas dari pandemi. Tetap patuhi 3M
#vaksincovid19 #vaksinasi #vaksinuntukkitaâ€¦ https://t.co/oCuv2aDnO7"
1/12/2021 16:14,IndonesiaKu,"Vaksinasi untuk Indonesia bebas dari pandemi. Tetap patuhi 3M
#vaksincovid19 #vaksinasi #vaksinuntukkitaâ€¦ https://t.co/4coGKgY1bw"
1/12/2021 16:15,Pratama Bahari,"Vaksinasi untuk Indonesia bebas dari pandemi. Tetap patuhi 3M
#vaksincovid19 #vaksinasi #vaksinuntukkitaâ€¦ https://t.co/hmVHqHt2Uh"
1/12/2021 16:15,Pratama Bahari,"Vaksinasi untuk Indonesia bebas dari pandemi. Tetap patuhi 3M
#vaksincovid19 #vaksinasi #vaksinuntukkitaâ€¦ https://t.co/Y9KIzpAXGy"
1/12/2021 16:15,Pratama Bahari,"Vaksinasi untuk Indonesia bebas dari pandemi. Tetap patuhi 3M
#vaksincovid19 #vaksinasi #vaksinuntukkitaâ€¦ https://t.co/PVRmeS5MGj"
1/12/2021 16:15,Pratama Bahari,"Vaksinasi untuk Indonesia bebas dari pandemi. Tetap patuhi 3M
#vaksincovid19 #vaksinasi #vaksinuntukkitaâ€¦ https://t.co/EEmSAY2Ofo"
1/12/2021 16:15,Pratama Bahari,"Vaksinasi untuk Indonesia bebas dari pandemi. Tetap patuhi 3M
#vaksincovid19 #vaksinasi #vaksinuntukkitaâ€¦ https://t.co/umroPV3u8t"
1/12/2021 16:15,Pratama Bahari,"Vaksinasi untuk Indonesia bebas dari pandemi. Tetap patuhi 3M
#vaksincovid19 #vaksinasi #vaksinuntukkitaâ€¦ https://t.co/ztAVc6mgZq"
1/12/2021 16:15,Pratama Bahari,"Vaksinasi untuk Indonesia bebas dari pandemi. Tetap patuhi 3M
#vaksincovid19 #vaksinasi #vaksinuntukkitaâ€¦ https://t.co/KLENMkQPP7"
1/12/2021 16:15,Pratama Bahari,"Vaksinasi untuk Indonesia bebas dari pandemi. Tetap patuhi 3M
#vaksincovid19 #vaksinasi #vaksinuntukkitaâ€¦ https://t.co/S49zoMgccA"
1/12/2021 16:36,rOelex,Jadilah Pelopor VACCINE Covid-19 #Vaksin #VaksinSinovac #vaksinuntukkita #vaksincovid19 https://t.co/r6uS2fMCJa
1/12/2021 16:39,SUARAISLAM.ID,"Vaksin, Bisnis atau Solusi Pandemi? https://t.co/ub22EXkUCJ lewat @suaraislamID #Vaksin #Bisnis #Pandemi #Sinovac"
1/12/2021 17:16,newsmerahputih,"Orang rentan lebih utama dapat Vaksin dibanding Atlet olimpiade.

#merahputihcom #kesehatan #vaksin https://t.co/9PnJk6cKxn"
1/12/2021 18:06,BaBe - Baca Berita,Israel Abaikan Kewajiban Berbagi Vaksin Covid-19 Untuk Palestina #Vaksin #Israel #yerusalem #AmnestyInternationalâ€¦ https://t.co/9DvF3zXpwq
1/12/2021 18:16,GenPI.co,"Wakil Ketua Perhimpunan Ahli Epidemiologi Indonesia (PAEI) Jateng, Sayono mempertanyakan kesiapan pelaksanaan vaksiâ€¦ https://t.co/FZ9zpwzwtc"
1/12/2021 18:56,Tribun Medan,"HARI INI Jokowi Disuntik Vaksin Sinovac Disaksikan Menlu China, Pengamat:Promosi Gratis Vaksin China

#VaksinCoronaâ€¦ https://t.co/UkkPaVQRbI"
1/12/2021 19:19,BaBe - Baca Berita,"Tolak Ikuti Jokowi Suntik Vaksin, Ribka PDIP: Mending Gue Bayar Denda! #RibkaTjiptaning #EfekSampingVaksinâ€¦ https://t.co/FMKG2IBlQE"
1/12/2021 19:20,ANTON,"13 Januari 2021
02:17
Semoga Bapak @jokowi baik2 saja dalam menjalankan vaksin hari ini.
Semoga Bapak selalu diberiâ€¦ https://t.co/oRg83eVa2B"
1/12/2021 19:24,Fadhil Rabbani,"Negara tidak boleh berbisnis dengan rakyat nya. 
#vaksin"
1/12/2021 19:31,astrid amanda,Adakah yg ga berhasil registrasi ulang vaksin covid jg? Pas mau milih kabupatennya ga bs muncul.. sad ðŸ˜‚ #vaksinâ€¦ https://t.co/txiwO7urFm
1/12/2021 20:47,Babylemon,"Baby perlukan patient, memandangkan pkp ni biar lah baby uruskan semua door 2 door. #vaksin https://t.co/3mEUdf7rcY"
1/12/2021 21:35,Warta Kota Official,"Ini Daftar Pejabat Disuntik Vaksin Covid-19 Bersama Jokowi Hari Ini, Apa Kabar Ribka Tjiptaning?â€¦ https://t.co/QtwvKQ5SOG"
1/12/2021 22:27,Panda ðŸ¼,"Guys semalem aku dapet sms gini ,kalian dapet ga?? Karna aku sedikit kaget dan gatau ini beneran atau gak

#vaksin https://t.co/XpmUI8axJr"
1/12/2021 23:16,Anak SGM,"Hei boleh aja anda nolak vaksin, tapi alasannya jangan bodoh kaya gini wkwk

Ya masa vaksin disarankan untuk yang uâ€¦ https://t.co/yIVTX2E7ht"
1/12/2021 23:18,REK4M JEjAK,"Kami siap di vaksin

#VaksinKitaDatangLagi 
#VaksinYgInginHidupAja 
#vaksincovid19 
#VaksinLolosUjiKlinisâ€¦ https://t.co/LgCjUriTg7"
1/12/2021 23:30,PaceGimbals ðŸ‘£,"Edukasi harusnya membebaskan...
dan ancaman bagian dari edukasi! ðŸ™‚
#VaksinSinovac #Vaksin https://t.co/tRlmGHFuGn"
1/12/2021 23:34,Azhar Amin,Pemerintah Harus Berani Berikan Jaminan #Vaksin Covid-19 Aman - Cakaplah - Berpikir Berbuat Bercakap https://t.co/WefCqzeJ4Y
1/12/2021 23:35,Weser Tangan kanan,"Heren betul saya ,Karas Imun Karas kepala juga.

#Vaksin
#Suntik*nj*nggilasaja"
1/12/2021 23:39,Azhar Amin,Masyarakat Tak Perlu Ragukan Lagi Kehalalan #Vaksin Covid-19 Sinovac - Cakaplah - Berpikir Berbuat Bercakap https://t.co/gAN5ye9nbD
1/13/2021 0:17,newsmerahputih,"Menkes pastikan 1,46 juta Nakes akan divaksin COVID-19 pada Januari-Februari.

#merahputihcom #menterikesehatanâ€¦ https://t.co/xHGCmCWnc9"
1/13/2021 0:20,Kaneki Ken,"VAKSIN COVID19 AMAN, HALAL DAN SUCIðŸ‡²ðŸ‡¨ðŸ‡²ðŸ‡¨ðŸ‘ðŸ‘
#vaksin
@ardhianzah17 
@imam0570
@aawe_raja https://t.co/GSYc2xmpGb"
1/13/2021 0:26,Warta Kota Official,Link Siaran Langsung Vaksinasi Covid-19 Kepada Jokowi dan Beberapa Pejabat di Istana Negaraâ€¦ https://t.co/f3HIiJtJZ5
1/13/2021 0:33,Warta Kota Official,Link Siaran Langsung Vaksinasi Covid-19 Kepada Jokowi dan Beberapa Pejabat di Istana Negaraâ€¦ https://t.co/EW3Cf7Gr90
1/13/2021 0:35,mwp,"Vaksinasi Covid-19 di Jatim Akan Dimulai 14 Januari 2021
https://t.co/GUo08UBIA3

#vaksin #vaksÃ¬ncovid19 #jatimâ€¦ https://t.co/WDoo8oQAIw"
1/13/2021 0:51,Rendi,"vakin telah dinyatakan aman dan efektif
#vaksin https://t.co/VHL4J4BTcy"
1/13/2021 0:52,Rendi,"mudah2an covid cepat berlalu
#vaksin https://t.co/OXwKih6py5"
1/13/2021 0:52,Rendi,"vaksin corona dipastikan aman
#vaksin https://t.co/5W35Z9rFYY"
1/13/2021 0:58,beritajatim,Kondisi Prima Wagub Emil Siap Divaksin Hari Ini https://t.co/0qI3pxgKE3 #beritajam #vaksinasi @EmilDardak
1/13/2021 1:00,Dwiki Timur Pratama Bakri,"Kelakuan warga +62 : antara realis, humoris, dan gemesin #warga+62 #vaksin #VaksinCorona  #VaksinYgInginHidupAja https://t.co/nsE4fIk4IS"
1/13/2021 1:11,MNC Trijaya 104.6 FM,"Saksikan TRIJAYA LIVE mengenai Vaksinasi COVID-19 Pertama di Istana Negara. Rabu, 13 Januari 2021 Pukul 08.45 WIB dâ€¦ https://t.co/4CaUm7Sqn8"
1/13/2021 1:15,Andre,"#Vaksin Sinovac Halal Dan Suci 
Jangan Mudah Terprovokasi Dengan Isu Negatif Tentang Vaksin. 
Dengan Vaksin Katakanâ€¦ https://t.co/EKw5HHmeZw"
1/13/2021 1:20,Ananda Jaya,"Semoga bisa berjalan sesuai rencana

#Vaksin
#Pandemi 
#Indonesia 
#Virus
#IndonesiaKuat 
#IndonesiaMenang https://t.co/h06y8c4O8R"
1/13/2021 1:20,Ananda Jaya,"Cek alur pelayanan Vaksinasinya

#Vaksin
#Pandemi 
#Indonesia 
#Virus
#IndonesiaKuat 
#IndonesiaMenang https://t.co/piYnymg5Gt"
1/13/2021 1:22,Tribun Pontianak,"DETIK-DETIK Suntik #Vaksin Covid Rabu 13 Januari 2021 - Presiden Jokowi Jadi Orang Pertama Disuntik

https://t.co/tfNNZPioly"
1/13/2021 1:22,Ananda Jaya,"Cek tahapannya yaa

#Vaksin
#Pandemi 
#Indonesia 
#Virus
#IndonesiaKuat 
#IndonesiaMenang https://t.co/RMPRLt7OWu"
1/13/2021 1:22,Ananda Jaya,"Semoga bisa menyelesaikan masalah pandemi ini

#Vaksin
#Pandemi 
#Indonesia 
#Virus
#IndonesiaKuat 
#IndonesiaMenang https://t.co/cPow7N5226"
1/13/2021 1:24,Geriatri.id,"Oma dan opa disuntik dengan vaksin Pfizer atau AstraZeneca. Semoga pandemi lekas berlalu.

Link:â€¦ https://t.co/yHdzwZlfUy"
1/13/2021 1:24,Ramadhani,Kasian narapidana cape cape kriminal kalau nolak vaksin doang cukup buat syarat masuk penjara. #savenapi #vaksinâ€¦ https://t.co/O4UCiIqJLh
1/13/2021 1:26,Raundoh Tul Jannah,Jenis #vaksin yang didatangkan ke Indonesia sudah mendapatkan sertifikat #halal dan suci dari MUI serta sudah mendaâ€¦ https://t.co/IbKPQqK31m
1/13/2021 1:33,Abdul Rasyid,"Kader PPP 
siaPPP diVaksinasi Covid-19 

#Vaksinasi #COVID19
#PPPdukungVaksinasi 
#lawancovid19
#3M #MemakaiMaskerâ€¦ https://t.co/SvuBRVvpCo"
1/13/2021 1:34,kodim0716demak,"Vaksinasi untuk melawan pandemi.

#tni #p5tni #polri #vaksin #pandemi #covid_19 https://t.co/BcY7uAcOqa"
1/13/2021 1:36,iNews.id,"Sinovac Halal dan Minim Efek Samping, Satgas Minta Masyarakat Tak Ragu Divaksinasi

#Vaksin #Sinovac #iNewsidâ€¦ https://t.co/CKGTnyGG40"
1/13/2021 1:42,Pikiran Rakyat,"Vaksinasi Covid-19 Tahap Pertama di Jakarta Mundur Jadi 15 Januari 2021, Wagub Ungkap Alasannyaâ€¦ https://t.co/HDO0B0tue6"
1/13/2021 1:42,Bangsa Indonesia,"Vaksin Covid Sinovac Dinyatakan Halal Dan Suci
#vaksin #sinovac #halal https://t.co/4d1TvY8DK8"
1/13/2021 1:43,Siskarr,"Vaksin Covid Sinovac Dinyatakan Halal Dan Suci
#vaksin #sinovac #halal https://t.co/0kpZWgqXpb"
1/13/2021 1:44,Arif Rahman Hakim,Pagi Ini #Jokowi  Disuntik #Vaksin  #Corona  oleh Tim Dokter Kepresidenan https://t.co/Igqq2En9AV
1/13/2021 1:49,jurnal tangerang,"Pemprov Banten Akan Salurkan Vaksin 86.990 untuk Tahap I https://t.co/NUGzEZIdHF 
#vaksin
#COVID19"
1/13/2021 1:53,áµ‡áµ‰CÌ¶hÌ¶rÌ¶iÌ¶sÌ¶tÌ¶tÌ¶pÌ¶sÌ¶,Jokowi Disuntik Vaksin Covid-19 Pukul 09.30 https://t.co/IK9WkVACKr #Jokowi #Sinovac #Vaksin
1/13/2021 1:56,Beritakitacoid,"Fatwa MUI : Vaksin Covid Halal, Sebarkan
https://t.co/y3L1H8AOz1

#beritakitacoid #sobatkita #Lampungâ€¦ https://t.co/zh0Zz0TX3g"
1/13/2021 2:00,BaBe - Baca Berita,"Akan Disuntik Vaksin Sinovac, Ini Risiko yang Bisa Diterima Presiden Jokowi #Vaksin #Vaksinasi #BadanPOM #DepKesâ€¦ https://t.co/PoZ888Ndqa"
1/13/2021 2:03,Seputar Info Indonesia,"MUI rilis fatwa halal vaksin sinovac.

#Covid19 #VirusCorona #SocialDistancing #PhysicalDistancingâ€¦ https://t.co/NFCtBZxDqu"
1/13/2021 2:04,KOTA BEKASI | #75TahunJabar,"Jangan langsung percaya ketika membaca sebuah berita ya, cek dulu sumbernya ðŸ’ª

@lawancovid19_id

#vaksinasiâ€¦ https://t.co/2WOuxZqwkj"
1/13/2021 2:04,Diskominfostandi Kota Bekasi,"Selamat pagi #sobatkominfo ðŸ˜Š

Jangan langsung percaya ketika membaca sebuah berita ya, cek dulu sumbernya ðŸ’ªâ€¦ https://t.co/jdN6tsAmey"
1/13/2021 2:06,BaBe - Baca Berita,"Istana: Jokowi Disuntik Vaksin Sinovac Bersama Tokoh Agama, Perawat dan Pedagang #Vaksin #Vaksinasiâ€¦ https://t.co/2EmyAEk22B"
1/13/2021 2:09,ProKabar.com,Program #vaksin Gratis Dimulai Hari Ini. Kunjungi https://t.co/i7b0tN48kW . #hdp #pandemi #vaksinisasi https://t.co/0MdVRYhZhX
1/13/2021 2:09,Serambi Indonesia,"#Jokowi
#Vaksin
#Sinovac
Detik-detik vaksinasi perdana kepada Jokowi akan disiarkan secara langsung melalui YouTubeâ€¦ https://t.co/MebV37iCwn"
1/13/2021 2:10,JNE_BDO,"Guys, sekarang ini lagi ramai soal Vaksin. Nah, tapi apakah teman-teman tau apa itu Vaksin dan istilah lainnya??
Yuâ€¦ https://t.co/Ir4QaIDTs2"
1/13/2021 2:12,BaBe - Baca Berita,"Roy Suryo: Bagaimana Pak Jokowi, Kok Ada Anggota Fraksi PDIP Tolak Vaksin? #Vaksin #BioFarma #Poliomielitis #PDIPâ€¦ https://t.co/XykA1lr7FM"
1/13/2021 2:15,Lintas_MNCTV,Proses penyuntikan vaksin COVID-19 di Indonesia akan segera dimulai. Presiden Joko Widodo (Jokowi) menjadi orang peâ€¦ https://t.co/67d1BQIk9k
1/13/2021 2:18,Pikiran Rakyat,"Berikan Tanggapan Soal Efikasi Vaksin Covid-19 Buatan Sinovac, Guru Besar UGM: Bermakna Besarâ€¦ https://t.co/GirrewCDpM"
1/13/2021 2:18,Abdul Muthalib,"Mendagri ajak masyarakat dukung kebijakan PPKM guna memutuskan penularan Covid19
#BersatuLawanCovid19 #vaksin https://t.co/G6TMK1Vmay"
1/13/2021 2:18,Lampung Post (Official),Pemerintah Kota (Pemkot) Metro melalui Dinas Kesehatan setempat telah menerima 2.286 dosis vaksin jenis Sinovac.â€¦ https://t.co/zm4W1PH7hY
1/13/2021 2:19,SutanSama,"Dukung perlambat pandemi dengan siap divaksin.

#Covid19 #VirusCorona #SocialDistancing #PhysicalDistancingâ€¦ https://t.co/q2gzxudCP7"
1/13/2021 2:20,warga negara biasa,"Ada yang lucu nih:

""Harusnya cebong senang kadrun anti vaksin supaya kami punah jd kalian bisa bebas berdosa tanpaâ€¦ https://t.co/6GCcb2lqKr"
1/13/2021 2:21,Warta Kota Official,"ProfilÂ Ribka Tjiptaning yang Tolak Vaksin Covid-19, Seorang Dokter dan Keturunan Ningrat
 
https://t.co/2uiysEML96â€¦ https://t.co/PzJHgLqvcp"
1/13/2021 2:27,SupremeMotor,"ðŸ“²Info &amp; Order klik link di bio
Tlp. 021 89457577
https://t.co/n7ArnYNYwl
.
#News #Berita #BeritaTerkini #Covid19â€¦ https://t.co/GAIu4sG77H"
1/13/2021 2:32,Fix Makassar,"Menteri Agama sampaikan bahwa vaksinasi bagian dari menjalankan perintah Agama, yaitu saling melindungi. #Vaksinâ€¦ https://t.co/RS3yiBB2GL"
1/13/2021 2:36,hey jid,Vaksimu yang paket berapa ribu bro? #Vaksin #VaksinKitaDatangLagi
1/13/2021 2:37,Berita DIY,"SIARAN LANGSUNG!
Berikut link live streaming proses vaksinasi perdana vaksin covid-19 yang disuntikkan ke Presidenâ€¦ https://t.co/21m8xgoeis"
1/13/2021 2:37,#RiauPos3Dekade,1.800 Vaksin Sinovac Tiba di Pelalawan. - #RiauPos  #Vaksin #Pelalawan #Sinovac https://t.co/kC7FHJcTRB
1/13/2021 2:38,Zakaria Aceh Group,yg mau order pokat mentega masak bisa ya silahkan #Vaksin  #Jokowi  #Munarman#dennysiregar #zakariaacehâ€¦ https://t.co/WiDINYim8k
1/13/2021 2:39,#RiauPos3Dekade,Pekanbaru Terima 11.040 Dosis Vaksin. - #RiauPos  #Jumlah #Vaksin #Pekanbaru https://t.co/ZkfmzYKuFL
